user_id,test_group,total_ads,most_ads_day,most_ads_hour,converted
1461338,ad,18,Tuesday,19,False
1443929,ad,39,Tuesday,19,False
1197447,ad,40,Tuesday,17,False
1476244,ad,31,Tuesday,20,False
1469393,ad,9,Tuesday,19,False
1134045,ad,52,Sunday,19,False
1037464,ad,22,Monday,21,False
1166890,ad,48,Sunday,11,False
1457509,ad,176,Saturday,19,True
1044452,ad,86,Wednesday,23,False
1409667,ad,41,Wednesday,7,False
1339551,ad,83,Friday,20,False
1616766,ad,21,Tuesday,22,False
1226338,ad,17,Tuesday,19,False
1222207,ad,71,Wednesday,18,False
1362503,ad,26,Tuesday,20,False
1628864,ad,109,Tuesday,22,False
1073165,ad,67,Tuesday,7,False
1064599,ad,79,Tuesday,20,False
1139286,ad,218,Tuesday,16,False
1193614,ad,36,Tuesday,19,False
1229733,ad,146,Saturday,1,False
1097673,ad,215,Friday,23,False
1068854,ad,53,Friday,16,False
1507950,ad,118,Tuesday,22,False
1130499,ad,32,Thursday,19,False
1185896,ad,71,Thursday,22,False
1017066,ad,49,Wednesday,20,False
1470870,ad,13,Tuesday,19,False
1127670,ad,50,Tuesday,22,False
1040409,ad,249,Friday,7,False
1505428,ad,45,Wednesday,11,False
1437901,ad,345,Friday,3,False
1572823,ad,48,Saturday,22,False
1474412,ad,3,Wednesday,10,False
1080234,ad,48,Wednesday,19,False
1519839,ad,137,Friday,17,False
1123409,ad,38,Tuesday,19,False
1362680,ad,58,Friday,19,False
1513389,ad,25,Friday,23,False
1125088,ad,27,Tuesday,19,False
1367213,ad,58,Thursday,20,False
1050589,ad,4,Wednesday,16,False
1478393,ad,81,Saturday,19,False
1549188,ad,109,Tuesday,15,False
1248863,ad,149,Tuesday,22,False
1027538,ad,84,Friday,20,False
1252886,ad,134,Thursday,19,False
1136038,ad,16,Thursday,23,False
1072326,ad,195,Friday,13,False
1022983,ad,121,Thursday,23,False
1570238,ad,141,Thursday,11,False
1637885,ad,253,Thursday,18,False
1605441,ad,102,Friday,17,False
1092042,ad,44,Tuesday,10,False
922084,psa,61,Sunday,19,False
1138326,ad,72,Wednesday,14,False
1100100,ad,20,Saturday,20,False
1028868,ad,74,Wednesday,13,False
1198153,ad,139,Friday,13,False
1158512,ad,127,Wednesday,20,False
1448286,ad,130,Monday,16,False
1033193,ad,193,Monday,19,False
1366506,ad,84,Thursday,20,False
1453562,ad,131,Tuesday,19,False
1321038,ad,700,Monday,17,False
1310636,ad,14,Tuesday,19,False
1518302,ad,63,Wednesday,12,False
1058517,ad,65,Tuesday,22,False
1512270,ad,65,Saturday,13,False
1331104,ad,28,Tuesday,21,False
1001403,ad,89,Friday,15,False
1600355,ad,18,Wednesday,19,False
1505872,ad,42,Sunday,19,False
1009747,ad,266,Tuesday,20,False
1068555,ad,9,Monday,19,False
1325139,ad,136,Wednesday,18,False
1415723,ad,400,Thursday,7,False
1445554,ad,1015,Friday,11,False
1474415,ad,40,Wednesday,9,False
1063417,ad,245,Thursday,13,False
1287461,ad,135,Wednesday,22,False
1150168,ad,106,Saturday,12,False
1468019,ad,145,Wednesday,2,False
1306910,ad,168,Saturday,19,False
1600110,ad,28,Thursday,12,False
1201527,ad,108,Saturday,11,False
1442555,ad,68,Tuesday,13,False
1541706,ad,166,Friday,22,False
1260065,ad,40,Saturday,18,False
1554061,ad,119,Tuesday,22,False
1558515,ad,107,Thursday,19,False
1014419,ad,53,Monday,15,False
1340030,ad,79,Friday,20,False
1186960,ad,142,Tuesday,18,False
1349622,ad,159,Sunday,10,False
1212707,ad,50,Tuesday,21,False
1321397,ad,66,Monday,20,False
1316461,ad,15,Wednesday,13,False
1134409,ad,117,Friday,12,False
1118525,ad,53,Thursday,10,False
1040128,ad,360,Wednesday,19,False
1358177,ad,35,Thursday,10,False
1633564,ad,92,Sunday,20,False
1651530,ad,1,Tuesday,19,False
1033682,ad,42,Friday,18,False
1625366,ad,27,Wednesday,10,False
1380498,ad,10,Tuesday,20,False
1275522,ad,46,Monday,19,False
1051381,ad,15,Friday,15,False
1294978,ad,68,Sunday,16,False
1006987,ad,1128,Wednesday,13,False
1158177,ad,30,Saturday,15,False
1000007,ad,65,Friday,11,False
1248527,ad,82,Tuesday,20,False
1058052,ad,50,Wednesday,12,False
1296168,ad,47,Wednesday,16,False
1042224,ad,66,Wednesday,18,False
1235088,ad,292,Thursday,12,False
1087162,ad,151,Sunday,19,False
1613540,ad,11,Tuesday,10,False
1492864,ad,84,Friday,7,False
1542388,ad,22,Monday,20,False
1148333,ad,64,Monday,9,False
1216876,ad,224,Monday,8,False
1473511,ad,89,Tuesday,21,False
1632469,ad,125,Friday,13,False
1426541,ad,48,Thursday,19,False
1398566,ad,127,Wednesday,14,True
1223528,ad,68,Wednesday,22,False
1426486,ad,82,Thursday,21,False
1492488,ad,218,Tuesday,12,False
1340901,ad,779,Friday,10,False
1448793,ad,213,Tuesday,22,False
1280537,ad,158,Friday,18,True
1309754,ad,94,Friday,1,False
1503505,ad,25,Thursday,4,False
1195797,ad,304,Tuesday,14,False
1077314,ad,43,Tuesday,19,False
1367197,ad,68,Tuesday,22,False
1563690,ad,5,Sunday,16,False
1248663,ad,33,Saturday,12,False
1468317,ad,22,Tuesday,23,False
1466512,ad,95,Friday,18,False
1565303,ad,79,Tuesday,19,False
1511794,ad,16,Thursday,14,False
1221875,ad,292,Wednesday,11,False
1047409,ad,12,Thursday,10,False
1287692,ad,220,Tuesday,8,False
1634086,ad,17,Tuesday,19,False
1286939,ad,207,Thursday,20,False
1604562,ad,69,Sunday,21,False
1598719,ad,38,Saturday,11,False
1231821,ad,52,Friday,20,False
1457073,ad,25,Friday,15,False
1330800,ad,261,Friday,22,False
1464773,ad,48,Wednesday,7,False
1037572,ad,126,Tuesday,17,False
1455054,ad,37,Tuesday,23,False
1295215,ad,163,Friday,16,False
1151566,ad,60,Saturday,14,False
1642337,ad,86,Wednesday,20,False
1009914,ad,536,Friday,13,False
1228597,ad,72,Tuesday,14,False
1295749,ad,116,Sunday,20,False
905411,psa,168,Wednesday,19,False
1401306,ad,154,Saturday,19,False
1460287,ad,14,Tuesday,11,False
1224079,ad,47,Wednesday,18,False
922420,psa,515,Thursday,19,False
1608316,ad,53,Sunday,19,False
1550202,ad,184,Wednesday,22,False
1301544,ad,152,Wednesday,17,True
1419310,ad,10,Tuesday,19,False
1199949,ad,73,Tuesday,19,False
1440950,ad,87,Tuesday,19,False
1050191,ad,53,Thursday,19,True
1477032,ad,40,Saturday,20,False
1478465,ad,232,Wednesday,2,False
1449025,ad,490,Tuesday,14,True
1504221,ad,157,Sunday,21,False
1375450,ad,82,Tuesday,19,False
1623653,ad,26,Monday,20,False
1269037,ad,20,Tuesday,19,False
1177555,ad,35,Friday,18,False
1287845,ad,177,Thursday,18,False
1575282,ad,31,Tuesday,5,False
1194155,ad,17,Tuesday,20,False
1202851,ad,215,Thursday,20,True
1230573,ad,92,Monday,21,False
1195836,ad,82,Tuesday,15,False
915026,psa,88,Sunday,19,True
1018152,ad,50,Tuesday,19,False
1355348,ad,86,Tuesday,19,False
1631152,ad,228,Friday,18,True
1481900,ad,532,Thursday,9,True
1632997,ad,790,Monday,18,False
1436467,ad,88,Tuesday,14,False
1129868,ad,64,Thursday,17,False
1117101,ad,184,Tuesday,13,False
1222843,ad,69,Friday,18,False
1572517,ad,114,Saturday,15,False
1482145,ad,203,Saturday,10,True
1437768,ad,52,Saturday,15,False
1385347,ad,1,Tuesday,19,False
1415793,ad,52,Tuesday,21,False
1178085,ad,11,Tuesday,23,False
1130622,ad,285,Friday,8,False
1325233,ad,234,Sunday,10,False
1224794,ad,54,Thursday,18,False
1329985,ad,3,Tuesday,19,False
1071781,ad,38,Monday,15,False
1613754,ad,102,Tuesday,14,True
1283618,ad,23,Tuesday,19,False
1267167,ad,139,Sunday,19,False
1579926,ad,326,Wednesday,6,False
1527728,ad,18,Tuesday,20,False
1526979,ad,177,Friday,14,False
1641971,ad,429,Saturday,12,False
1017124,ad,134,Friday,15,False
1286460,ad,174,Saturday,16,False
1155103,ad,3,Sunday,13,False
1519188,ad,63,Friday,21,True
1486659,ad,117,Tuesday,15,False
1060124,ad,55,Friday,13,False
1135604,ad,26,Tuesday,8,False
1439387,ad,47,Tuesday,15,False
1300559,ad,83,Sunday,12,False
1152942,ad,325,Sunday,9,True
1125922,ad,80,Thursday,8,False
1439953,ad,61,Saturday,14,False
1442796,ad,63,Wednesday,19,False
1289212,ad,86,Wednesday,22,False
1507989,ad,8,Friday,0,False
1423399,ad,34,Tuesday,19,False
1117315,ad,58,Monday,19,False
1470595,ad,82,Monday,13,True
1441276,ad,41,Friday,19,False
1398173,ad,52,Sunday,9,False
1334070,ad,53,Thursday,18,False
1133374,ad,59,Wednesday,0,False
1102609,ad,3,Wednesday,0,False
1465821,ad,231,Monday,17,True
1181370,ad,18,Tuesday,20,False
1410291,ad,104,Wednesday,10,False
1316394,ad,292,Monday,13,False
1462269,ad,63,Sunday,19,False
1499587,ad,52,Saturday,19,False
1146403,ad,5,Tuesday,19,False
901407,psa,80,Monday,19,False
1274808,ad,101,Tuesday,2,False
1383191,ad,393,Saturday,11,True
1633220,ad,335,Sunday,18,False
1030346,ad,129,Monday,11,False
1293409,ad,51,Tuesday,8,False
1637457,ad,98,Wednesday,19,False
909601,psa,34,Wednesday,19,False
1340961,ad,163,Saturday,19,False
1177864,ad,34,Tuesday,20,False
1048797,ad,106,Saturday,13,False
1531384,ad,78,Thursday,20,False
1492936,ad,158,Friday,15,False
1183146,ad,107,Tuesday,22,False
921780,psa,139,Friday,21,False
1315759,ad,130,Monday,13,False
904902,psa,77,Sunday,16,False
1063040,ad,17,Thursday,12,False
1587354,ad,56,Friday,19,False
1093079,ad,352,Friday,19,False
1317657,ad,79,Wednesday,13,False
1293708,ad,131,Friday,20,False
1097209,ad,265,Sunday,7,False
1122908,ad,1,Tuesday,19,False
1393236,ad,182,Tuesday,22,False
1624680,ad,131,Sunday,21,False
1293084,ad,332,Wednesday,5,False
1432829,ad,43,Wednesday,9,False
1253637,ad,130,Saturday,21,False
1049784,ad,23,Thursday,22,False
1310891,ad,270,Wednesday,17,False
1419035,ad,307,Monday,18,False
1311624,ad,78,Wednesday,10,False
1246422,ad,23,Wednesday,19,False
1037817,ad,173,Tuesday,19,False
1039343,ad,30,Thursday,20,False
1478758,ad,378,Friday,17,False
1053364,ad,3,Tuesday,19,False
1581342,ad,92,Wednesday,13,False
1416137,ad,226,Tuesday,19,False
1080260,ad,36,Monday,11,False
1589162,ad,172,Friday,11,False
1591013,ad,642,Friday,18,False
1060165,ad,74,Wednesday,10,False
1222289,ad,60,Wednesday,0,False
1075362,ad,107,Sunday,14,False
1558119,ad,385,Sunday,11,False
1246515,ad,46,Tuesday,19,False
1106077,ad,187,Friday,3,False
1391810,ad,81,Friday,12,False
1021202,ad,452,Friday,19,False
1221003,ad,47,Tuesday,22,False
1401564,ad,288,Friday,19,False
1149723,ad,19,Wednesday,20,False
1459044,ad,114,Sunday,11,False
1063495,ad,74,Thursday,11,False
1525593,ad,197,Tuesday,9,False
1401909,ad,32,Wednesday,12,True
1067570,ad,109,Monday,12,False
1549778,ad,51,Wednesday,12,False
1631691,ad,4,Tuesday,14,False
1439335,ad,147,Friday,6,False
1431319,ad,135,Tuesday,20,False
1146194,ad,10,Saturday,19,False
910154,psa,132,Thursday,22,False
1451974,ad,111,Wednesday,12,False
1130454,ad,52,Tuesday,11,False
1445036,ad,49,Tuesday,19,False
1255353,ad,41,Tuesday,23,False
1557984,ad,83,Tuesday,22,False
1606934,ad,61,Sunday,13,False
1034908,ad,26,Tuesday,19,False
1582496,ad,504,Friday,11,False
1295584,ad,108,Monday,20,False
1506773,ad,17,Sunday,16,False
1021438,ad,107,Friday,1,False
1296361,ad,166,Wednesday,17,False
1261834,ad,45,Saturday,11,True
1478707,ad,143,Thursday,13,False
1145277,ad,29,Thursday,13,False
1216874,ad,55,Tuesday,21,False
1625674,ad,164,Monday,13,False
1041425,ad,74,Wednesday,19,False
1253534,ad,13,Tuesday,20,False
1642642,ad,13,Tuesday,19,False
1433903,ad,59,Tuesday,22,False
1217002,ad,66,Monday,11,False
1046780,ad,8,Tuesday,19,False
1381072,ad,103,Tuesday,13,False
1505570,ad,198,Thursday,10,False
1269568,ad,107,Wednesday,13,False
1483854,ad,243,Saturday,23,False
1169450,ad,81,Thursday,20,False
1423229,ad,18,Tuesday,19,False
1589708,ad,269,Friday,19,False
1439723,ad,46,Tuesday,22,False
1211421,ad,447,Monday,15,False
1555261,ad,247,Thursday,6,False
1350539,ad,287,Sunday,8,False
1007302,ad,96,Thursday,15,False
1634482,ad,82,Monday,19,False
1034271,ad,1,Tuesday,19,False
1566258,ad,66,Friday,10,False
1565439,ad,468,Saturday,22,True
1224068,ad,87,Thursday,3,False
1185464,ad,48,Sunday,14,False
1649300,ad,71,Monday,20,False
1206356,ad,30,Thursday,19,False
1588714,ad,34,Tuesday,13,False
1247839,ad,132,Saturday,20,False
1469751,ad,29,Tuesday,10,True
1339355,ad,27,Thursday,12,False
1383740,ad,35,Thursday,19,False
1587254,ad,51,Friday,16,False
1330979,ad,104,Monday,20,False
1248892,ad,35,Tuesday,20,False
1450533,ad,11,Sunday,11,False
1164367,ad,125,Friday,21,False
1165035,ad,338,Thursday,19,True
1334037,ad,182,Tuesday,14,False
1078654,ad,104,Thursday,2,False
1462997,ad,21,Friday,20,False
1296336,ad,394,Sunday,19,True
1362109,ad,323,Friday,10,False
1287190,ad,21,Thursday,13,False
1022204,ad,157,Thursday,20,False
1527077,ad,31,Sunday,0,False
1595819,ad,231,Friday,21,False
1489885,ad,13,Sunday,15,False
1086956,ad,185,Friday,19,False
1220251,ad,288,Thursday,19,True
1513449,ad,12,Tuesday,19,False
901332,psa,18,Wednesday,19,False
1026482,ad,51,Friday,22,False
1311395,ad,61,Tuesday,22,False
1032030,ad,728,Monday,2,True
1617324,ad,24,Tuesday,3,False
1113919,ad,48,Tuesday,21,False
1066163,ad,129,Thursday,21,False
1295627,ad,152,Thursday,21,False
1117108,ad,53,Wednesday,17,False
1375796,ad,182,Friday,20,False
1080398,ad,48,Thursday,19,False
1310082,ad,16,Tuesday,20,False
1306774,ad,75,Tuesday,23,False
1398948,ad,84,Tuesday,19,False
1384102,ad,94,Sunday,15,False
1469910,ad,98,Sunday,19,False
1248857,ad,75,Sunday,12,False
1308397,ad,92,Sunday,11,False
1642175,ad,57,Tuesday,19,False
1067179,ad,169,Tuesday,18,False
1648391,ad,41,Tuesday,21,False
1079739,ad,57,Tuesday,17,False
1144337,ad,38,Tuesday,22,False
1499590,ad,77,Wednesday,21,False
1338323,ad,124,Wednesday,19,False
1244089,ad,139,Sunday,13,False
1023461,ad,44,Wednesday,17,False
1272421,ad,96,Wednesday,15,False
1042647,ad,2,Tuesday,19,False
1008822,ad,1,Tuesday,19,False
1461404,ad,123,Sunday,19,False
1017928,ad,113,Thursday,18,False
1597602,ad,54,Tuesday,0,False
1526843,ad,106,Tuesday,13,False
1080386,ad,197,Wednesday,19,False
1316782,ad,991,Saturday,18,False
1232564,ad,28,Monday,19,False
1553468,ad,127,Wednesday,22,False
1119125,ad,23,Friday,14,False
1650704,ad,68,Tuesday,19,False
1073449,ad,91,Friday,13,False
1061839,ad,77,Tuesday,12,False
1434989,ad,115,Sunday,15,False
1425256,ad,97,Wednesday,10,False
905263,psa,40,Friday,21,False
1595877,ad,248,Saturday,14,False
1044201,ad,30,Monday,1,False
1180454,ad,228,Wednesday,14,False
1172571,ad,7,Tuesday,19,False
920842,psa,80,Friday,11,False
1168568,ad,18,Sunday,16,False
1441175,ad,514,Sunday,20,False
907176,psa,42,Sunday,13,False
1356737,ad,78,Wednesday,19,False
1075597,ad,186,Saturday,18,False
916520,psa,91,Saturday,11,False
1396921,ad,4,Wednesday,13,False
1616368,ad,109,Saturday,9,False
1003717,ad,182,Saturday,6,False
1164512,ad,554,Thursday,9,False
1650634,ad,7,Tuesday,19,False
914027,psa,73,Friday,13,False
1625686,ad,571,Monday,19,True
1036592,ad,176,Wednesday,0,False
1349640,ad,216,Monday,21,True
1324279,ad,177,Friday,19,False
1339017,ad,127,Thursday,21,False
1122486,ad,60,Tuesday,15,False
1135073,ad,55,Tuesday,22,False
1301145,ad,45,Tuesday,23,False
1467325,ad,31,Sunday,13,False
1443434,ad,79,Wednesday,12,False
1090110,ad,98,Wednesday,19,False
1364571,ad,21,Wednesday,17,False
1573203,ad,140,Sunday,19,False
1599351,ad,26,Thursday,14,False
1223161,ad,47,Tuesday,20,False
1524884,ad,33,Monday,12,False
1167099,ad,61,Sunday,15,False
1101810,ad,19,Monday,16,False
1193071,ad,226,Friday,21,True
1218003,ad,128,Monday,14,False
1289430,ad,33,Sunday,18,False
1624370,ad,4,Thursday,16,False
1583678,ad,146,Sunday,20,False
1311343,ad,138,Monday,19,False
1103377,ad,197,Sunday,21,False
1012687,ad,155,Monday,13,False
1455323,ad,81,Friday,16,False
1063370,ad,192,Wednesday,4,False
1075538,ad,182,Friday,19,False
1329388,ad,313,Monday,22,False
1185328,ad,77,Saturday,13,False
1469376,ad,45,Tuesday,11,False
1120165,ad,9,Wednesday,11,False
1063142,ad,298,Friday,18,False
1500085,ad,14,Wednesday,23,False
1469797,ad,234,Saturday,19,False
1599802,ad,84,Friday,19,False
1484035,ad,15,Tuesday,19,False
1110181,ad,93,Friday,7,False
1402179,ad,42,Wednesday,0,False
1037946,ad,133,Tuesday,20,False
919732,psa,84,Saturday,10,False
1081250,ad,161,Thursday,17,False
1052142,ad,17,Sunday,14,False
1009713,ad,81,Saturday,17,False
1450697,ad,27,Wednesday,20,False
1563156,ad,16,Tuesday,19,False
1152490,ad,4,Tuesday,20,False
1418711,ad,59,Friday,14,False
1534733,ad,121,Wednesday,10,True
1055754,ad,226,Wednesday,12,True
1358310,ad,242,Monday,9,False
922757,psa,39,Wednesday,19,False
1651326,ad,16,Tuesday,19,False
1630974,ad,542,Friday,18,False
1185430,ad,43,Tuesday,18,False
1261477,ad,99,Tuesday,21,False
1172789,ad,74,Sunday,10,False
1044075,ad,166,Sunday,16,False
1269728,ad,53,Friday,20,False
1252930,ad,89,Tuesday,22,False
1286584,ad,58,Wednesday,23,False
920477,psa,17,Sunday,3,False
1305275,ad,216,Sunday,2,False
1115684,ad,24,Tuesday,19,False
1383231,ad,67,Friday,8,False
1193791,ad,27,Thursday,7,False
1095443,ad,144,Monday,17,False
1310368,ad,124,Friday,14,False
1331839,ad,186,Thursday,18,False
1465436,ad,17,Monday,21,False
906457,psa,86,Saturday,9,False
1295219,ad,112,Thursday,21,False
1393076,ad,122,Tuesday,21,False
1441313,ad,16,Thursday,22,False
1008476,ad,209,Saturday,19,False
1380632,ad,698,Wednesday,20,True
1465454,ad,38,Tuesday,19,False
1060204,ad,139,Saturday,21,False
1261101,ad,66,Monday,10,False
1625664,ad,163,Tuesday,22,False
923392,psa,76,Thursday,19,False
1176543,ad,23,Wednesday,18,False
1017121,ad,1,Tuesday,19,False
1054262,ad,91,Tuesday,21,False
1193244,ad,125,Wednesday,20,False
1150432,ad,13,Friday,18,False
1439658,ad,64,Friday,19,False
919506,psa,196,Monday,15,False
1076807,ad,29,Monday,19,False
1183558,ad,87,Friday,20,False
1606557,ad,28,Wednesday,15,False
1097295,ad,41,Wednesday,6,False
1041527,ad,170,Friday,19,False
1198128,ad,53,Tuesday,22,False
1253236,ad,47,Saturday,16,False
1071829,ad,7,Tuesday,19,False
1120580,ad,88,Tuesday,20,False
1115325,ad,2,Tuesday,19,False
1109972,ad,51,Tuesday,23,False
1059723,ad,55,Tuesday,10,False
1100516,ad,67,Sunday,12,False
1320141,ad,63,Tuesday,19,False
1293156,ad,40,Tuesday,21,False
1554135,ad,258,Friday,20,False
1120786,ad,120,Tuesday,11,False
1300880,ad,83,Wednesday,11,False
1203314,ad,25,Friday,19,False
1263162,ad,228,Sunday,20,False
1070578,ad,22,Tuesday,19,False
1106017,ad,71,Friday,19,False
1519193,ad,392,Saturday,20,False
1189825,ad,42,Thursday,23,False
1457321,ad,74,Sunday,13,False
1324982,ad,45,Monday,16,False
1150318,ad,7,Tuesday,19,False
1614474,ad,104,Thursday,22,False
1281293,ad,16,Tuesday,19,False
1392971,ad,104,Sunday,11,False
1224652,ad,1173,Monday,11,False
1065880,ad,184,Friday,15,False
913037,psa,59,Thursday,16,False
1204642,ad,183,Saturday,9,False
1119616,ad,3,Tuesday,19,False
1131035,ad,23,Saturday,18,False
1164942,ad,62,Friday,23,False
1138355,ad,18,Sunday,22,False
1243901,ad,87,Tuesday,19,False
1217833,ad,36,Monday,21,False
1011303,ad,466,Monday,13,False
1122040,ad,63,Saturday,21,False
1485516,ad,334,Thursday,12,False
1123861,ad,113,Wednesday,19,False
1166276,ad,18,Tuesday,19,False
1458229,ad,131,Tuesday,1,False
1007287,ad,215,Sunday,19,False
1025546,ad,39,Tuesday,12,True
912514,psa,8,Saturday,11,False
913526,psa,75,Thursday,1,False
1230696,ad,96,Tuesday,8,False
1057695,ad,245,Saturday,17,False
1301558,ad,240,Monday,6,False
1407162,ad,526,Thursday,20,False
1323123,ad,87,Friday,17,False
1376049,ad,49,Friday,7,False
1301715,ad,156,Tuesday,22,False
1030371,ad,257,Saturday,19,True
1364059,ad,95,Sunday,1,False
1534611,ad,79,Sunday,12,False
1399899,ad,47,Saturday,14,False
1597922,ad,39,Saturday,7,False
1257054,ad,76,Friday,23,False
1281667,ad,53,Tuesday,10,False
1558319,ad,39,Saturday,21,False
1328442,ad,79,Wednesday,17,False
1531494,ad,63,Monday,8,False
1517982,ad,131,Saturday,9,False
1340994,ad,76,Tuesday,23,False
905347,psa,53,Wednesday,20,False
1146390,ad,126,Tuesday,15,True
1572392,ad,190,Tuesday,23,False
1476632,ad,46,Friday,15,False
1269712,ad,20,Tuesday,19,False
1434080,ad,57,Thursday,23,False
1476512,ad,50,Friday,16,False
1075446,ad,36,Tuesday,14,False
1248600,ad,47,Tuesday,12,False
903663,psa,59,Thursday,1,False
1527549,ad,23,Monday,19,False
1372263,ad,61,Saturday,16,False
1524089,ad,68,Sunday,20,False
1433457,ad,12,Wednesday,7,False
1330593,ad,189,Friday,20,False
1557125,ad,20,Tuesday,20,False
1129971,ad,170,Sunday,20,False
1289815,ad,182,Wednesday,20,False
1322263,ad,88,Friday,19,False
1281018,ad,29,Wednesday,20,False
1136799,ad,121,Friday,19,True
1217888,ad,21,Tuesday,15,False
1044512,ad,326,Friday,10,False
1306771,ad,174,Saturday,9,False
1649882,ad,33,Friday,8,False
1315542,ad,177,Tuesday,11,False
1572277,ad,69,Tuesday,23,False
1125068,ad,101,Tuesday,12,False
909691,psa,27,Wednesday,19,False
1290147,ad,90,Tuesday,20,False
1580505,ad,305,Wednesday,19,False
1105726,ad,120,Monday,17,False
1180869,ad,19,Tuesday,18,False
1035132,ad,51,Friday,15,False
1123625,ad,136,Sunday,21,True
1563581,ad,177,Saturday,19,False
1415310,ad,96,Friday,21,False
1181804,ad,194,Friday,9,False
1427648,ad,51,Thursday,21,False
1579367,ad,27,Tuesday,20,False
1195757,ad,49,Friday,12,False
1107099,ad,42,Saturday,10,False
1070438,ad,75,Saturday,12,False
1187036,ad,85,Tuesday,22,False
1598175,ad,58,Friday,17,False
1599284,ad,144,Saturday,19,False
1549266,ad,438,Thursday,14,False
908945,psa,23,Tuesday,20,False
1211010,ad,427,Friday,15,True
1087293,ad,24,Thursday,19,False
1089213,ad,29,Saturday,20,False
1164193,ad,123,Friday,19,False
1156693,ad,77,Friday,13,False
1350142,ad,271,Saturday,12,False
1043282,ad,24,Friday,16,False
1182949,ad,27,Wednesday,19,False
1222487,ad,168,Sunday,14,False
1379950,ad,69,Sunday,16,False
1592119,ad,22,Tuesday,19,False
1466506,ad,35,Wednesday,12,False
1483282,ad,50,Friday,15,False
1591813,ad,53,Friday,18,False
1156632,ad,212,Friday,16,False
1192281,ad,42,Thursday,23,False
1543432,ad,20,Tuesday,20,False
1286670,ad,177,Friday,20,False
